timestamp,throttle_cmd,steering_cmd,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
2025-12-14_124317,0.25,0,1600,1500
2025-12-14 12:43:17,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124317,0.25,0,1600,1500
2025-12-14 12:43:17,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124317,0.25,0,1600,1500
2025-12-14 12:43:18,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124318,0.25,0,1600,1500
2025-12-14 12:43:18,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124318,0.25,0,1600,1500
2025-12-14 12:43:18,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124318,0.25,0,1600,1500
2025-12-14 12:43:18,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124319,0.25,0,1600,1500
2025-12-14 12:43:19,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124319,0.25,0,1600,1500
2025-12-14 12:43:19,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124319,0.25,0,1600,1500
2025-12-14 12:43:19,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124320,0.25,0,1600,1500
2025-12-14 12:43:20,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124321,0.25,-1.0,1600,1100
2025-12-14 12:43:21,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124321,0.25,-1.0,1600,1100
2025-12-14 12:43:21,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124322,0.25,-1.0,1600,1100
2025-12-14 12:43:22,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124322,0.25,-1.0,1600,1100
2025-12-14 12:43:22,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124322,0.25,-1.0,1600,1100
2025-12-14 12:43:22,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124323,0.25,-1.0,1600,1100
2025-12-14 12:43:23,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124323,0.25,-1.0,1600,1100
2025-12-14 12:43:23,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124323,0.25,-1.0,1600,1100
2025-12-14 12:43:23,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124324,0.25,-1.0,1600,1100
2025-12-14 12:43:24,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124324,0.25,-1.0,1600,1100
2025-12-14 12:43:24,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
